Time (s),UV Hook,UV Tip,UV Lowpoint
1738934297.7637777,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7647922,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7658622,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7667801,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7677896,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7687593,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7697885,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.770906,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.77191,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7729127,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7739234,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.775484,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7764196,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7769165,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7779431,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.778777,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7797801,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7807717,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7817626,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.782807,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
