Time (s),UV Hook,UV Tip,UV Lowpoint
1739283721.3892384,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.390273,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3912275,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3922265,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3932695,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3942525,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3952324,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3962321,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3972256,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3982344,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3992596,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4002469,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4012296,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.402227,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4032183,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4042175,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4052122,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.4202652,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4208088,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4213722,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4222536,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4232633,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4242392,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4252436,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4262588,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.427287,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4282255,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4292428,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.430254,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.431221,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.432225,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
1739283721.4332535,"[543.8139038085938, 214.25518798828125]","[696.3547973632812, 324.737060546875]","[596.970947265625, 373.15447998046875]"
