epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,1661.06,0.5955,1.38751,0.41249,0.84683,0.97099,0.98189,0.98754,0.73715,0.84923,0.84291,0.81265,0.43796,0.70511,2.06914,0.38838,0.85618,6.3271e-05,6.3271e-05,6.3271e-05
373,1665.31,0.56986,1.43407,0.3955,0.84238,0.97223,0.9806,0.98775,0.74514,0.85745,0.84954,0.81995,0.43655,0.69228,2.09339,0.38643,0.85143,6.3172e-05,6.3172e-05,6.3172e-05
374,1669.49,0.59049,1.46272,0.40732,0.84474,0.97373,0.9784,0.98825,0.75149,0.87425,0.86135,0.83963,0.44279,0.68029,2.02762,0.39584,0.84311,6.3073e-05,6.3073e-05,6.3073e-05
375,1673.84,0.59556,1.40912,0.4179,0.85168,0.97207,0.97255,0.98776,0.74515,0.86795,0.86395,0.84002,0.45006,0.68758,1.96994,0.39511,0.84144,6.2974e-05,6.2974e-05,6.2974e-05
376,1677.85,0.59056,1.40939,0.41166,0.85009,0.96857,0.9729,0.98711,0.74995,0.85963,0.85716,0.84312,0.44436,0.6783,1.9547,0.39457,0.83939,6.2875e-05,6.2875e-05,6.2875e-05
377,1682.15,0.59508,1.43934,0.41578,0.85288,0.96917,0.96711,0.98683,0.75125,0.86677,0.86669,0.85449,0.46171,0.67785,1.87035,0.39069,0.84086,6.2776e-05,6.2776e-05,6.2776e-05
378,1686.23,0.5875,1.42444,0.41275,0.84588,0.97094,0.97329,0.98724,0.73806,0.8549,0.85169,0.82794,0.44817,0.69577,1.92988,0.40085,0.84128,6.2677e-05,6.2677e-05,6.2677e-05
379,1690.72,0.60857,1.50261,0.4223,0.85146,0.97252,0.98017,0.98727,0.73078,0.84998,0.84907,0.82961,0.4434,0.69924,1.94202,0.40912,0.84147,6.2578e-05,6.2578e-05,6.2578e-05
380,1695,0.58103,1.41587,0.40465,0.84292,0.97122,0.98078,0.98791,0.73169,0.85991,0.86186,0.83147,0.44928,0.68355,1.92392,0.39615,0.83898,6.2479e-05,6.2479e-05,6.2479e-05
381,1699.25,0.56922,1.46894,0.39455,0.83954,0.97217,0.98032,0.98701,0.73696,0.84443,0.8419,0.79971,0.42312,0.68996,2.03579,0.38805,0.84709,6.238e-05,6.238e-05,6.238e-05
382,1703.42,0.57732,1.46193,0.39923,0.84599,0.97501,0.97501,0.987,0.74577,0.8545,0.85409,0.8238,0.43051,0.69665,1.98022,0.38946,0.85129,6.2281e-05,6.2281e-05,6.2281e-05
383,1707.78,0.56952,1.46502,0.39489,0.84261,0.96978,0.97251,0.98351,0.7392,0.8614,0.85426,0.82595,0.4467,0.69876,1.91695,0.3842,0.85467,6.2182e-05,6.2182e-05,6.2182e-05
384,1712.36,0.57734,1.49783,0.39821,0.84489,0.9696,0.97961,0.98718,0.74467,0.86713,0.85815,0.83731,0.45983,0.69809,1.84501,0.37915,0.85401,6.2083e-05,6.2083e-05,6.2083e-05
385,1716.53,0.58709,1.47903,0.4084,0.84399,0.9709,0.9823,0.98537,0.74108,0.87627,0.87304,0.84662,0.46906,0.70602,1.76871,0.38167,0.85658,6.1984e-05,6.1984e-05,6.1984e-05
386,1721.08,0.59424,1.4382,0.41297,0.86093,0.97399,0.98548,0.9874,0.73379,0.87756,0.87777,0.85375,0.47046,0.69815,1.74716,0.39048,0.84869,6.1885e-05,6.1885e-05,6.1885e-05
387,1724.45,0.56821,1.37726,0.39734,0.83509,0.97635,0.98527,0.98743,0.73633,0.86594,0.86543,0.83816,0.45902,0.69484,1.87778,0.38807,0.84724,6.1786e-05,6.1786e-05,6.1786e-05
388,1728.57,0.57227,1.37006,0.4045,0.8445,0.97702,0.9816,0.98739,0.73703,0.85698,0.8559,0.82032,0.44522,0.69862,1.9834,0.38934,0.84942,6.1687e-05,6.1687e-05,6.1687e-05
389,1733.65,0.5901,1.47376,0.40623,0.84766,0.97277,0.97828,0.98564,0.74318,0.87174,0.87725,0.84334,0.45151,0.69967,1.93964,0.37884,0.8548,6.1588e-05,6.1588e-05,6.1588e-05
390,1738.63,0.57422,1.45,0.41153,0.84899,0.97806,0.98337,0.98758,0.74739,0.87227,0.85827,0.83227,0.44566,0.68048,1.93243,0.37788,0.84865,6.1489e-05,6.1489e-05,6.1489e-05
391,1742.65,0.56966,1.48136,0.39635,0.84114,0.97174,0.9804,0.98721,0.74999,0.84516,0.84269,0.80823,0.45079,0.6892,1.91191,0.38109,0.84803,6.139e-05,6.139e-05,6.139e-05
392,1746.95,0.56422,1.44425,0.38762,0.84328,0.97942,0.96662,0.98719,0.75203,0.86371,0.86342,0.84524,0.45655,0.70206,1.86392,0.38462,0.85109,6.1291e-05,6.1291e-05,6.1291e-05
393,1751.73,0.57599,1.49496,0.40185,0.84707,0.96202,0.9757,0.98541,0.74152,0.87531,0.86531,0.84831,0.4649,0.70962,1.83492,0.38567,0.85623,6.1192e-05,6.1192e-05,6.1192e-05
394,1756.74,0.59433,1.50666,0.40587,0.85416,0.97837,0.9665,0.98755,0.72882,0.86116,0.86859,0.84261,0.46574,0.72211,1.8209,0.38987,0.86154,6.1093e-05,6.1093e-05,6.1093e-05
395,1761.62,0.57435,1.51705,0.39532,0.84756,0.97247,0.96174,0.98536,0.73229,0.86204,0.86438,0.83954,0.46464,0.71555,1.85,0.3843,0.85817,6.0994e-05,6.0994e-05,6.0994e-05
396,1766.69,0.58788,1.49692,0.40179,0.85142,0.95503,0.97364,0.98623,0.74008,0.87241,0.86713,0.85219,0.46887,0.67932,1.81719,0.38541,0.84711,6.0895e-05,6.0895e-05,6.0895e-05
397,1771.28,0.57568,1.46936,0.40114,0.84739,0.95757,0.97602,0.98587,0.7412,0.85002,0.86859,0.84507,0.45376,0.68314,1.87727,0.37805,0.85284,6.0796e-05,6.0796e-05,6.0796e-05
398,1775.96,0.58004,1.44874,0.40241,0.84816,0.96246,0.96917,0.98486,0.74045,0.87524,0.87514,0.85491,0.44674,0.68127,1.89578,0.37722,0.85122,6.0697e-05,6.0697e-05,6.0697e-05
399,1780.11,0.5741,1.38637,0.39929,0.84444,0.96726,0.97126,0.98617,0.74035,0.86746,0.87097,0.84341,0.45179,0.67681,1.86804,0.37502,0.84749,6.0598e-05,6.0598e-05,6.0598e-05
400,1784.53,0.55316,1.44118,0.38706,0.84074,0.96471,0.97943,0.98635,0.74137,0.87668,0.89049,0.86339,0.4578,0.66917,1.83707,0.38168,0.84178,6.0499e-05,6.0499e-05,6.0499e-05
401,1788.68,0.58212,1.39791,0.40637,0.84603,0.96722,0.9788,0.98651,0.73363,0.8727,0.88147,0.85921,0.46985,0.67972,1.78386,0.38717,0.84126,6.04e-05,6.04e-05,6.04e-05
402,1793.51,0.58286,1.47459,0.40228,0.85183,0.96718,0.9776,0.98821,0.73749,0.85992,0.86927,0.84732,0.47336,0.6737,1.77715,0.39449,0.83625,6.0301e-05,6.0301e-05,6.0301e-05
403,1798.02,0.5715,1.41833,0.39869,0.8438,0.9726,0.98388,0.9905,0.74075,0.86881,0.87191,0.84563,0.46794,0.6635,1.78878,0.38813,0.83554,6.0202e-05,6.0202e-05,6.0202e-05
404,1802.58,0.58137,1.45782,0.39653,0.84857,0.97283,0.98268,0.9907,0.74607,0.87935,0.88928,0.86929,0.46474,0.66867,1.81339,0.3804,0.83959,6.0103e-05,6.0103e-05,6.0103e-05
405,1807.05,0.57246,1.40404,0.40443,0.84459,0.96976,0.98061,0.98854,0.74999,0.86749,0.86359,0.8485,0.45019,0.67285,1.86274,0.37781,0.84506,6.0004e-05,6.0004e-05,6.0004e-05
406,1812,0.57611,1.51474,0.39679,0.84601,0.96967,0.98061,0.98805,0.7357,0.86808,0.87549,0.85044,0.45128,0.68045,1.91189,0.37193,0.84838,5.9905e-05,5.9905e-05,5.9905e-05
407,1816.21,0.57712,1.46365,0.4001,0.85393,0.96376,0.97822,0.9879,0.73565,0.87322,0.86583,0.8423,0.45223,0.68359,1.92068,0.37245,0.84798,5.9806e-05,5.9806e-05,5.9806e-05
408,1821,0.59523,1.52057,0.40541,0.84963,0.96311,0.9784,0.98721,0.73537,0.86153,0.85712,0.832,0.44602,0.7025,1.95341,0.38165,0.85277,5.9707e-05,5.9707e-05,5.9707e-05
409,1825.29,0.57505,1.42463,0.41287,0.85195,0.96369,0.97879,0.98947,0.73159,0.8679,0.86335,0.8424,0.44589,0.6888,1.93159,0.38238,0.848,5.9608e-05,5.9608e-05,5.9608e-05
410,1829.8,0.59713,1.47037,0.41222,0.85254,0.96451,0.98,0.98611,0.75067,0.87207,0.865,0.84526,0.45018,0.66872,1.87474,0.37076,0.84581,5.9509e-05,5.9509e-05,5.9509e-05
411,1834.22,0.57702,1.41995,0.39474,0.84771,0.9667,0.98108,0.98768,0.75234,0.87397,0.86302,0.83402,0.45143,0.65476,1.85805,0.37332,0.84361,5.941e-05,5.941e-05,5.941e-05
412,1838.36,0.58439,1.43412,0.4049,0.85108,0.98663,0.9654,0.99013,0.74506,0.86453,0.85059,0.83097,0.44151,0.66733,1.91484,0.38351,0.83915,5.9311e-05,5.9311e-05,5.9311e-05
413,1843.2,0.56997,1.50188,0.3924,0.84403,0.97925,0.97883,0.99049,0.74984,0.88008,0.87781,0.85383,0.45617,0.67292,1.87119,0.38459,0.84074,5.9212e-05,5.9212e-05,5.9212e-05
414,1847.45,0.58451,1.43543,0.39623,0.84638,0.98166,0.98065,0.99109,0.75513,0.8846,0.88287,0.8543,0.4611,0.66116,1.84637,0.37646,0.83867,5.9113e-05,5.9113e-05,5.9113e-05
415,1851.81,0.57459,1.4875,0.40051,0.8445,0.97368,0.98644,0.9909,0.75258,0.88229,0.88228,0.85484,0.46321,0.66156,1.82275,0.37687,0.8375,5.9014e-05,5.9014e-05,5.9014e-05
416,1856.36,0.58462,1.47316,0.39776,0.84869,0.96311,0.98018,0.98425,0.74111,0.87184,0.87617,0.85601,0.46215,0.67318,1.81322,0.38922,0.83792,5.8915e-05,5.8915e-05,5.8915e-05
417,1860.79,0.59547,1.44047,0.41264,0.85009,0.96618,0.98047,0.9841,0.74028,0.85926,0.86118,0.83863,0.44584,0.67619,1.88808,0.38754,0.83904,5.8816e-05,5.8816e-05,5.8816e-05
418,1865.29,0.59927,1.40651,0.41175,0.84934,0.97404,0.98062,0.98582,0.73925,0.88607,0.87328,0.85581,0.46206,0.69305,1.85797,0.381,0.85034,5.8717e-05,5.8717e-05,5.8717e-05
419,1869.48,0.57851,1.42445,0.39748,0.84406,0.97955,0.97346,0.98593,0.74044,0.89567,0.88322,0.86527,0.47031,0.69071,1.78949,0.38009,0.85185,5.8618e-05,5.8618e-05,5.8618e-05
420,1874.54,0.57953,1.47546,0.39582,0.85256,0.97291,0.98302,0.9861,0.73933,0.88608,0.87602,0.85147,0.4686,0.68237,1.8124,0.37921,0.84483,5.8519e-05,5.8519e-05,5.8519e-05
421,1878.83,0.55803,1.39236,0.38265,0.83803,0.97537,0.98506,0.98564,0.7437,0.87725,0.87105,0.84131,0.45735,0.68124,1.88595,0.3811,0.84233,5.842e-05,5.842e-05,5.842e-05
422,1883.66,0.57571,1.48983,0.39204,0.8452,0.97488,0.98548,0.9875,0.74118,0.8688,0.85964,0.83405,0.43768,0.68746,2.01978,0.38057,0.84266,5.8321e-05,5.8321e-05,5.8321e-05
423,1888.01,0.57597,1.43502,0.38535,0.84174,0.97238,0.98298,0.98516,0.74908,0.87289,0.86102,0.8392,0.4329,0.67851,2.0743,0.37284,0.84151,5.8222e-05,5.8222e-05,5.8222e-05
424,1892.73,0.55871,1.47595,0.38244,0.83933,0.97152,0.98148,0.98684,0.74505,0.86958,0.85992,0.83794,0.43668,0.68754,2.09525,0.36944,0.84588,5.8123e-05,5.8123e-05,5.8123e-05
425,1896.86,0.58747,1.37866,0.40379,0.84645,0.97195,0.97736,0.98733,0.7418,0.86393,0.8722,0.84792,0.44992,0.68882,1.98955,0.37243,0.84266,5.8024e-05,5.8024e-05,5.8024e-05
426,1901.39,0.56337,1.45029,0.38061,0.84423,0.9726,0.97618,0.98726,0.74807,0.84654,0.84708,0.82446,0.45172,0.68315,1.88615,0.38038,0.8415,5.7925e-05,5.7925e-05,5.7925e-05
427,1905.53,0.58489,1.42909,0.41041,0.85025,0.97617,0.98,0.98795,0.73784,0.84866,0.86169,0.82532,0.45365,0.70447,1.89101,0.3877,0.84827,5.7826e-05,5.7826e-05,5.7826e-05
428,1909.5,0.59547,1.39896,0.41658,0.8558,0.97841,0.98121,0.98918,0.73756,0.86578,0.85709,0.8234,0.443,0.69686,1.93301,0.38723,0.84257,5.7727e-05,5.7727e-05,5.7727e-05
429,1913.84,0.57266,1.42956,0.39476,0.84403,0.97875,0.98127,0.98754,0.74086,0.85671,0.853,0.8238,0.43831,0.69547,1.94288,0.38664,0.84575,5.7628e-05,5.7628e-05,5.7628e-05
430,1918.22,0.57046,1.45262,0.39381,0.84051,0.97544,0.98071,0.98926,0.74034,0.85668,0.84851,0.82036,0.43649,0.68882,1.97865,0.38001,0.84755,5.7529e-05,5.7529e-05,5.7529e-05
431,1922.12,0.56822,1.374,0.389,0.83899,0.9735,0.98406,0.9871,0.74925,0.85363,0.84662,0.82731,0.43796,0.67598,1.96073,0.37455,0.84543,5.743e-05,5.743e-05,5.743e-05
432,1926.55,0.57049,1.43569,0.38961,0.85084,0.98183,0.97956,0.98911,0.74692,0.8815,0.87102,0.85371,0.45501,0.70104,1.89782,0.37076,0.85325,5.7331e-05,5.7331e-05,5.7331e-05
433,1931.29,0.56903,1.45111,0.38982,0.84469,0.98088,0.98201,0.98775,0.74354,0.87557,0.86301,0.8496,0.44513,0.71642,1.96492,0.36796,0.85778,5.7232e-05,5.7232e-05,5.7232e-05
434,1935.45,0.58272,1.38629,0.39826,0.84291,0.97869,0.98389,0.98774,0.74916,0.85981,0.8503,0.82546,0.444,0.69201,1.97929,0.36491,0.85075,5.7133e-05,5.7133e-05,5.7133e-05
435,1939.88,0.58191,1.41459,0.40056,0.84787,0.98005,0.98402,0.98808,0.7457,0.87842,0.86835,0.85155,0.46146,0.69834,1.92422,0.3692,0.85316,5.7034e-05,5.7034e-05,5.7034e-05
436,1944.56,0.57166,1.49837,0.38612,0.84559,0.97763,0.98048,0.9858,0.74251,0.8776,0.87776,0.856,0.46449,0.67728,1.90721,0.36674,0.84583,5.6935e-05,5.6935e-05,5.6935e-05
437,1949.76,0.60031,1.53456,0.40504,0.85577,0.97585,0.97938,0.98619,0.73763,0.87947,0.86866,0.85127,0.4648,0.69446,1.91477,0.36569,0.8511,5.6836e-05,5.6836e-05,5.6836e-05
438,1953.94,0.55604,1.43367,0.38367,0.83852,0.97555,0.9816,0.98835,0.73925,0.89269,0.88199,0.86608,0.46366,0.7122,1.87895,0.37119,0.85598,5.6737e-05,5.6737e-05,5.6737e-05
439,1958.1,0.56155,1.45992,0.38505,0.83893,0.98337,0.96869,0.98778,0.748,0.85231,0.84844,0.8246,0.44854,0.70033,1.9289,0.37221,0.85174,5.6638e-05,5.6638e-05,5.6638e-05
440,1962.63,0.56704,1.40894,0.39381,0.84409,0.97462,0.9772,0.98776,0.73637,0.86229,0.84996,0.82659,0.4448,0.70139,1.93416,0.37976,0.84817,5.6539e-05,5.6539e-05,5.6539e-05
441,1966.94,0.56795,1.42036,0.39311,0.84764,0.97448,0.98331,0.98756,0.74368,0.86118,0.84761,0.82684,0.45463,0.6778,1.89792,0.3741,0.8398,5.644e-05,5.644e-05,5.644e-05
442,1971.05,0.56294,1.41695,0.38658,0.84425,0.97878,0.98273,0.98781,0.74977,0.84874,0.83488,0.80779,0.44507,0.6667,1.95212,0.37192,0.83635,5.6341e-05,5.6341e-05,5.6341e-05
443,1974.96,0.58603,1.37136,0.40576,0.84332,0.98695,0.97259,0.98817,0.74762,0.84535,0.83435,0.80292,0.44581,0.67965,2.01306,0.37342,0.84004,5.6242e-05,5.6242e-05,5.6242e-05
444,1979.34,0.56195,1.45374,0.3883,0.8403,0.98571,0.97738,0.98759,0.74671,0.85099,0.83885,0.80669,0.43691,0.67844,2.06648,0.37364,0.83882,5.6143e-05,5.6143e-05,5.6143e-05
445,1983.39,0.56506,1.37569,0.38695,0.84493,0.98417,0.9801,0.98826,0.74645,0.86236,0.849,0.82028,0.44026,0.68607,2.03087,0.37586,0.84174,5.6044e-05,5.6044e-05,5.6044e-05
446,1987.52,0.58555,1.37429,0.40734,0.84472,0.97804,0.98168,0.98803,0.74846,0.86414,0.85138,0.82463,0.43257,0.70067,2.04722,0.37166,0.84939,5.5945e-05,5.5945e-05,5.5945e-05
447,1991.98,0.56536,1.42747,0.38695,0.84291,0.98132,0.97667,0.9882,0.75084,0.87466,0.86352,0.84542,0.44417,0.70014,1.99843,0.36488,0.85094,5.5846e-05,5.5846e-05,5.5846e-05
448,1996.32,0.56091,1.44238,0.3825,0.83876,0.98102,0.97922,0.9883,0.75214,0.88717,0.88475,0.86621,0.4625,0.68767,1.90173,0.36034,0.8495,5.5747e-05,5.5747e-05,5.5747e-05
449,2000.88,0.57788,1.46517,0.38964,0.84935,0.97321,0.97929,0.9858,0.75095,0.89639,0.89416,0.88166,0.48298,0.68756,1.74262,0.36841,0.84793,5.5648e-05,5.5648e-05,5.5648e-05
450,2005.33,0.57292,1.44904,0.39179,0.842,0.9763,0.97583,0.98605,0.74644,0.90268,0.89121,0.88188,0.48531,0.6875,1.70067,0.37294,0.84461,5.5549e-05,5.5549e-05,5.5549e-05
451,2009.58,0.56534,1.40439,0.39065,0.8466,0.98606,0.97345,0.98878,0.73961,0.86535,0.87171,0.83884,0.46129,0.6856,1.827,0.378,0.84235,5.545e-05,5.545e-05,5.545e-05
452,2013.88,0.55727,1.41914,0.38222,0.84069,0.97722,0.9831,0.98858,0.74061,0.87504,0.86118,0.83572,0.45359,0.68177,1.93481,0.37579,0.84521,5.5351e-05,5.5351e-05,5.5351e-05
453,2017.86,0.53975,1.36648,0.37254,0.83614,0.98381,0.97016,0.98622,0.74993,0.85306,0.83924,0.80977,0.44008,0.67155,2.01303,0.3713,0.84636,5.5252e-05,5.5252e-05,5.5252e-05
454,2022.61,0.58484,1.46919,0.39758,0.8446,0.97413,0.97514,0.98797,0.75133,0.8618,0.84713,0.82398,0.4414,0.65781,1.95363,0.37245,0.84267,5.5153e-05,5.5153e-05,5.5153e-05
455,2026.74,0.55696,1.39534,0.38896,0.84319,0.97569,0.9807,0.98797,0.74824,0.84903,0.85162,0.82493,0.44051,0.66667,1.91294,0.37454,0.83815,5.5054e-05,5.5054e-05,5.5054e-05
456,2031.14,0.5629,1.40638,0.39001,0.84225,0.96965,0.98533,0.98785,0.74558,0.88287,0.8726,0.85109,0.45153,0.68371,1.89516,0.3754,0.83978,5.4955e-05,5.4955e-05,5.4955e-05
457,2035.48,0.5766,1.3858,0.39277,0.84474,0.96887,0.9851,0.98756,0.74903,0.87951,0.86095,0.85352,0.45002,0.68753,1.89998,0.37603,0.84401,5.4856e-05,5.4856e-05,5.4856e-05
458,2039.59,0.55826,1.37426,0.37795,0.83618,0.96843,0.98456,0.98752,0.74122,0.86384,0.8635,0.84505,0.44693,0.68843,1.96977,0.37526,0.84452,5.4757e-05,5.4757e-05,5.4757e-05
459,2044.67,0.57475,1.47672,0.38651,0.84619,0.9669,0.98069,0.98434,0.74688,0.87967,0.87121,0.85608,0.46344,0.67949,1.90817,0.37868,0.84021,5.4658e-05,5.4658e-05,5.4658e-05
460,2048.75,0.56324,1.42263,0.38658,0.84187,0.96925,0.98018,0.98771,0.75512,0.86144,0.86395,0.83234,0.45675,0.66655,1.87091,0.36927,0.8404,5.4559e-05,5.4559e-05,5.4559e-05
461,2052.9,0.56384,1.3447,0.38768,0.84834,0.97544,0.97864,0.98534,0.74839,0.87863,0.88299,0.85805,0.47465,0.67098,1.79127,0.36764,0.84149,5.446e-05,5.446e-05,5.446e-05
462,2057.45,0.57136,1.46287,0.38353,0.84019,0.97508,0.97893,0.98528,0.74624,0.86392,0.8684,0.84268,0.47032,0.68578,1.77441,0.37356,0.84383,5.4361e-05,5.4361e-05,5.4361e-05
463,2061.6,0.55789,1.46649,0.37871,0.83793,0.97689,0.98171,0.98791,0.74095,0.86137,0.86352,0.83458,0.45945,0.70009,1.81609,0.37683,0.84928,5.4262e-05,5.4262e-05,5.4262e-05
464,2065.97,0.56882,1.42465,0.38881,0.83991,0.978,0.98393,0.98786,0.74495,0.8869,0.86997,0.84465,0.46091,0.68334,1.82529,0.37372,0.84443,5.4163e-05,5.4163e-05,5.4163e-05
465,2070.11,0.56363,1.38543,0.38901,0.84279,0.97788,0.98139,0.98797,0.7415,0.85021,0.85431,0.82026,0.4482,0.68771,1.88675,0.36867,0.85313,5.4064e-05,5.4064e-05,5.4064e-05
466,2074.44,0.54864,1.40347,0.38382,0.84453,0.97748,0.9804,0.99002,0.74011,0.85608,0.84316,0.81818,0.44222,0.70117,1.97066,0.36782,0.85904,5.3965e-05,5.3965e-05,5.3965e-05
467,2079.9,0.58098,1.53879,0.40128,0.85,0.97338,0.98197,0.98829,0.7425,0.86293,0.84888,0.82652,0.4526,0.70858,1.89839,0.3644,0.85992,5.3866e-05,5.3866e-05,5.3866e-05
468,2084.12,0.5669,1.38554,0.38993,0.8401,0.98765,0.96687,0.98806,0.74578,0.86882,0.853,0.83197,0.45514,0.70008,1.89011,0.36861,0.85594,5.3767e-05,5.3767e-05,5.3767e-05
469,2088.15,0.55322,1.41539,0.37516,0.84507,0.96538,0.98487,0.98781,0.74702,0.84868,0.83918,0.82659,0.44329,0.6843,1.99475,0.36555,0.8521,5.3668e-05,5.3668e-05,5.3668e-05
470,2092.45,0.58356,1.44314,0.39096,0.84568,0.97239,0.98265,0.98774,0.74528,0.84803,0.85034,0.82737,0.44055,0.68985,2.05795,0.36666,0.85444,5.3569e-05,5.3569e-05,5.3569e-05
471,2096.63,0.55293,1.39433,0.37258,0.83795,0.9783,0.97899,0.98763,0.74493,0.87466,0.86722,0.84617,0.44523,0.69291,2.01038,0.36256,0.85463,5.347e-05,5.347e-05,5.347e-05
472,2100.61,0.55465,1.39756,0.37785,0.84094,0.9792,0.98305,0.98724,0.74769,0.85626,0.85852,0.82719,0.43923,0.69666,2.03397,0.36458,0.85642,5.3371e-05,5.3371e-05,5.3371e-05
473,2105.25,0.57772,1.37643,0.40306,0.85089,0.97725,0.9813,0.98751,0.75111,0.86872,0.85234,0.83471,0.44371,0.68851,2.00422,0.36626,0.84847,5.3272e-05,5.3272e-05,5.3272e-05
474,2109.46,0.56606,1.41488,0.38168,0.84428,0.97563,0.9806,0.98767,0.74766,0.87948,0.86346,0.84536,0.44914,0.67456,1.94925,0.35847,0.84308,5.3173e-05,5.3173e-05,5.3173e-05
475,2113.67,0.54274,1.38201,0.37576,0.83765,0.97078,0.98036,0.98734,0.74878,0.86031,0.87077,0.84154,0.44449,0.67453,1.97861,0.36289,0.84697,5.3074e-05,5.3074e-05,5.3074e-05
476,2118.41,0.56543,1.43474,0.38379,0.84345,0.9707,0.98006,0.98815,0.74483,0.86901,0.87911,0.84022,0.43962,0.67256,2.02207,0.36211,0.84908,5.2975e-05,5.2975e-05,5.2975e-05
477,2122.8,0.56617,1.47671,0.3843,0.84329,0.97122,0.98238,0.98817,0.74403,0.8569,0.86771,0.83142,0.44451,0.66893,2.00125,0.36121,0.84933,5.2876e-05,5.2876e-05,5.2876e-05
478,2126.9,0.58364,1.4497,0.3939,0.84875,0.97475,0.98264,0.98805,0.75018,0.85374,0.8629,0.83115,0.44246,0.66978,1.96628,0.35983,0.84959,5.2777e-05,5.2777e-05,5.2777e-05
479,2131.68,0.57199,1.45818,0.38927,0.85453,0.97591,0.97814,0.98788,0.74281,0.88028,0.87316,0.85249,0.46583,0.6797,1.8415,0.36645,0.84592,5.2678e-05,5.2678e-05,5.2678e-05
480,2136.08,0.55863,1.47046,0.38393,0.84604,0.97818,0.97817,0.98766,0.73655,0.88817,0.86968,0.85662,0.47139,0.69803,1.7821,0.37024,0.85129,5.2579e-05,5.2579e-05,5.2579e-05
481,2140.59,0.56789,1.43513,0.38744,0.84531,0.97805,0.9838,0.98781,0.73276,0.88069,0.86555,0.84403,0.47386,0.70818,1.7383,0.37488,0.8568,5.248e-05,5.248e-05,5.248e-05
482,2145.06,0.57133,1.492,0.38248,0.84397,0.97331,0.9806,0.98271,0.72799,0.88388,0.86991,0.857,0.46187,0.71058,1.81185,0.3722,0.85603,5.2381e-05,5.2381e-05,5.2381e-05
483,2149.28,0.56436,1.45797,0.38586,0.83907,0.97716,0.98189,0.98611,0.73681,0.85723,0.86548,0.83625,0.45343,0.69524,1.91272,0.3684,0.85069,5.2282e-05,5.2282e-05,5.2282e-05
484,2153.74,0.56328,1.42822,0.38811,0.84178,0.97626,0.97551,0.98557,0.74541,0.87269,0.85626,0.84913,0.46173,0.6813,1.88396,0.36389,0.84849,5.2183e-05,5.2183e-05,5.2183e-05
485,2158.19,0.55967,1.38491,0.38301,0.84056,0.98274,0.9807,0.9874,0.74607,0.88294,0.86376,0.85075,0.4648,0.68397,1.83907,0.3633,0.85116,5.2084e-05,5.2084e-05,5.2084e-05
486,2162.35,0.56744,1.36951,0.38719,0.84469,0.98303,0.97781,0.98799,0.74376,0.86617,0.85159,0.83685,0.45338,0.69044,1.89887,0.36691,0.85414,5.1985e-05,5.1985e-05,5.1985e-05
487,2166.72,0.56903,1.37169,0.38092,0.84386,0.98443,0.97783,0.98818,0.74578,0.85837,0.84514,0.82176,0.44567,0.69532,1.95445,0.36488,0.85546,5.1886e-05,5.1886e-05,5.1886e-05
488,2170.83,0.5657,1.44958,0.38787,0.84942,0.98374,0.97921,0.98832,0.74636,0.85574,0.84364,0.81907,0.44757,0.69625,1.9893,0.36676,0.8547,5.1787e-05,5.1787e-05,5.1787e-05
489,2175.35,0.55557,1.4509,0.38061,0.84376,0.97622,0.97942,0.98547,0.74405,0.85585,0.84395,0.8197,0.44972,0.68944,1.94412,0.36364,0.85571,5.1688e-05,5.1688e-05,5.1688e-05
490,2179.62,0.55909,1.39845,0.37769,0.84199,0.97318,0.97975,0.9887,0.75116,0.84786,0.84114,0.81688,0.44766,0.67436,1.90546,0.36296,0.8499,5.1589e-05,5.1589e-05,5.1589e-05
491,2184.34,0.56598,1.46785,0.37581,0.84858,0.97231,0.97931,0.98796,0.74894,0.86145,0.85204,0.83517,0.45715,0.67114,1.86963,0.3674,0.84726,5.149e-05,5.149e-05,5.149e-05
492,2188.56,0.54481,1.46986,0.3723,0.83505,0.97529,0.97771,0.98798,0.74288,0.86993,0.85907,0.84568,0.45013,0.68018,1.93105,0.36979,0.84589,5.1391e-05,5.1391e-05,5.1391e-05
493,2192.58,0.56173,1.38108,0.37677,0.8366,0.97547,0.97642,0.98971,0.74013,0.84979,0.8393,0.82287,0.43955,0.69296,2.00419,0.36868,0.84799,5.1292e-05,5.1292e-05,5.1292e-05
494,2196.46,0.54704,1.32316,0.38032,0.83487,0.97617,0.98136,0.98707,0.745,0.83708,0.84413,0.8141,0.43517,0.6842,2.03723,0.35727,0.84969,5.1193e-05,5.1193e-05,5.1193e-05
495,2201.33,0.56383,1.47133,0.37822,0.8425,0.98165,0.97877,0.98759,0.74873,0.87131,0.86352,0.85176,0.45556,0.67648,1.93884,0.3543,0.84921,5.1094e-05,5.1094e-05,5.1094e-05
496,2205.31,0.54659,1.39638,0.37467,0.83786,0.98149,0.97761,0.98927,0.75346,0.87302,0.86412,0.85614,0.45967,0.66234,1.88189,0.35503,0.84631,5.0995e-05,5.0995e-05,5.0995e-05
